Participant ID,Video file,Gloss,ASL-LEX Code
P27,10937148917795914-SLOW.mp4,SLOW,B_02_041
P27,22666524686508982-BROTHER.mp4,BROTHER,B_01_065
P27,9116126321060016-FINISH.mp4,FINISH,B_03_025
P27,13862091664987353-WHICH.mp4,WHICH,B_01_088
P27,21560081346679438-WHO.mp4,WHO,C_01_041
P27,7214939757364489-MAYBE.mp4,MAYBE,B_03_022
P27,9851992475740963-NAME.mp4,NAME,D_01_021
P27,9579391541087037-WHY.mp4,WHY,D_01_067
P27,5254351100197965-HELLO.mp4,HELLO,D_02_055
P27,7042507210235693-NICE.mp4,NICE,G_03_059
P27,2541378389097124-WE.mp4,WE,G_03_019
P27,21362573588805733-MOTHER.mp4,MOTHER,B_02_008
P27,6422741339339251-MONTH.mp4,MONTH,A_01_073
P27,963069598059435-COMPUTER.mp4,COMPUTER,A_01_054
P27,8871645570624382-EASY.mp4,EASY,D_01_070
P27,011053589241707185-BYE.mp4,BYE,E_01_058
P27,27585193409220743-BUSY.mp4,BUSY,E_02_040
P27,6108042704274992-LIKE.mp4,LIKE,F_03_063
P27,4163876725261626-THEY.mp4,THEY1,F_02_103
P27,5682298889624979-EVERYTHING.mp4,EVERYTHING,F_03_084
P30,6653998713693257-BUY.mp4,BUY,D_03_074
P30,42916703364694087-HATE.mp4,HATE,F_02_078
P30,7060265642402466-HOT.mp4,HOT,F_02_093
P30,4582628988743378-OK.mp4,OK,F_03_080
P30,24298622199216324-GIVE.mp4,GIVE,F_01_023
P30,8562967503282453-TAKE.mp4,TAKE,G_01_093
P30,09163677816779625-TOMORROW.mp4,TOMORROW,F_02_040
P30,690883161151304-DIFFERENT.mp4,DIFFERENT,E_03_095
P30,21910015697276863-WELCOME 2.mp4,WELCOME1,
P30,36127965984007426-NIGHT.mp4,NIGHT1,A_01_003
P30,03884623593153802-BIG.mp4,BIG,F_02_054
P14,5200060362971033-BOY.mp4,BOY,B_02_090
P14,2907662588756057-SISTER.mp4,SISTER,D_03_050
P14,634315397642317-HE.mp4,HE,F_02_044
P14,7982676856318318-STUDENT.mp4,STUDENT,A_02_012
P14,31962433444331007-TEACHER.mp4,TEACHER,A_02_033
P14,4553052443604353-LATER.mp4,LATER,D_01_077
P52,8792539783717879-seedBOY.mp4,BOY,B_02_090
P52,9049167353256697-seedSISTER.mp4,SISTER,D_03_050
P52,09872039306873526-seedHAPPY.mp4,HAPPY,C_03_078
P52,36220708618174635-seedEAT.mp4,EAT1,B_02_002
P52,6113894949381462-seedCOLD.mp4,COLD,C_02_068
P52,7663640970446304-seedYOUR.mp4,YOUR,F_01_052
P52,2647850986169875-seedDIFFERENT.mp4,DIFFERENT,E_03_095
P52,5993156187859765-seedWELCOME.mp4,WELCOME1,
P52,9892417590385312-seedHE.mp4,HE,F_02_044
P52,9866531023861207-seedNIGHT.mp4,NIGHT1,A_01_003
P52,952322325480462-seedSTUDENT.mp4,STUDENT,A_02_012
P52,24817781309767417-seedMONTH.mp4,MONTH,A_01_073
P52,4727132427511347-seedCOMPUTER.mp4,COMPUTER,A_01_054
P52,570638014197151-seedBOOK.mp4,BOOK,A_01_027
P52,7100079576099068-seedTEACHER.mp4,TEACHER,A_02_033
P52,5651079602343521-seedMOTHER.mp4,MOTHER,B_02_008
P52,8283430727088621-seedSLOW.mp4,SLOW,B_02_041
P52,049689800905120096-seedBROTHER.mp4,BROTHER,B_01_065
P52,49152673991584006-seedPEOPLE.mp4,PEOPLE,C_01_009
P52,7530930644508076-seedFINISH.mp4,FINISH,B_03_025
P52,01723835388117645-seedFATHER.mp4,FATHER,B_01_077
P52,4672560255302298-seedFAMILY.mp4,FAMILY,C_01_025
P52,9992716034642337-seedSORRY.mp4,SORRY,C_01_020
P52,18566632058805044-seedDAY.mp4,DAY,C_01_044
P52,7117735182398317-seedHUNGRY.mp4,HUNGRY,C_01_010
P52,35236694945499547-seedBORED.mp4,BORED1,B_01_017
P52,06635586886652112-seedGOOD.mp4,GOOD,B_01_052
P52,6871798036853238-seedLEARN.mp4,LEARN,B_01_042
P52,3934957835832569-seedMAN.mp4,MAN,C_01_040
P52,7325783143716607-seedFEEL.mp4,FEEL,C_02_001
P52,47017724784893633-seedPLEASE.mp4,PLEASE,B_02_007
P52,35445730348954285-seedWHERE.mp4,WHERE,B_02_035
P52,4099076842496614-seedFINE.mp4,FINE1,C_01_043
P52,7570971556194199-seedMORE.mp4,MORE,B_03_032
P52,9681653772573444-seedHARD.mp4,HARD,C_01_036
P52,9956589338184496-seedTIME.mp4,TIME,B_02_080
P52,504864922087114-seedYEAR.mp4,YEAR,B_02_015
P52,3903052006623524-seedWHICH.mp4,WHICH,B_01_088
P52,6723858714545425-seedWHO.mp4,WHO,C_01_041
P52,8618010888532455-seedMAYBE.mp4,MAYBE,B_03_022
P52,03294491784477094-seedNAME.mp4,NAME,D_01_021
P52,009620790877519658-seedWHY.mp4,WHY,D_01_067
P52,180739946524912-seedHELLO.mp4,HELLO,D_02_055
P52,1633964553032412-seedWHEN.mp4,WHEN,C_03_086
P52,30805345809736084-seedLATER.mp4,LATER,D_01_077
P52,24903533651693976-seedYOU.mp4,YOU,D_02_065
P52,9691488194951674-seedWANT 2.mp4,WANT1,E_01_025
P52,08906569344299342-seedBIG.mp4,BIG,F_02_054
P52,49809048156268143-seedNICE.mp4,NICE,G_03_059
P52,2803881528625629-seedWE.mp4,WE,G_03_019
P52,3790733585897841-seedTHANK YOU.mp4,THANKYOU,H_02_053
P52,8172430267718573-seedNEED.mp4,NEED,C_02_034
P52,720220390455963-seedNOW.mp4,NOW,C_03_062
P52,446997652979815-seedTELL.mp4,TELL,C_02_013
P52,32422661024484234-seedYESTERDAY.mp4,YESTERDAY,D_01_024
P52,2688720555507844-seedNO.mp4,NO,C_03_041
P52,7378954373262288-seedGIRL.mp4,GIRL,C_03_073
P52,8364470069705872-seedEASY.mp4,EASY,D_01_070
P52,31124426927980275-seedSCHOOL.mp4,SCHOOL,C_03_089
P52,7888326089465008-seedMEET.mp4,MEET,D_02_018
P52,04656481067971696-seedFRIEND.mp4,FRIEND,D_03_010
P52,5571540385430789-seedCAR.mp4,CAR,D_02_043
P52,4567979691425712-seedBYE.mp4,BYE,E_01_058
P52,9645236996179434-seedBUSY.mp4,BUSY,E_02_040
P52,6263439546385057-seedLIKE.mp4,LIKE,F_03_063
P52,043586308791437656-seedTHEY.mp4,THEY1,F_02_103
P52,17608451567927852-seedEVERYTHING.mp4,EVERYTHING,F_03_084
P52,5411960050409668-seedTODAY.mp4,TODAY,E_02_006
P52,6507691323282758-seedSTUDY.mp4,STUDY,G_01_090
P52,4632981764865789-seedCITY 2.mp4,CITY2,K_02_076
P52,7642911134092343-seedGO.mp4,GO,C_03_056
P52,9139842022194566-seedALL.mp4,ALL,C_03_088
P52,8835516863640922-seedHOW.mp4,HOW1,D_02_082
P52,12009251789151532-seedBABY 2.mp4,BABY2,K_01_042
P52,9217931281266674-seedHEAR 2.mp4,HEAR2,J_02_006
P52,3346126351079055-seedDOCTOR 2.mp4,DOCTOR2,K_03_015
P52,734159114912059-seedFAST.mp4,FAST,C_03_016
P52,9191814085149543-seedSTOP.mp4,STOP,D_01_010
P52,27099967632967203-seedMONEY 2.mp4,MONEY2,K_01_104
P52,7685362331587309-seedREMEMBER.mp4,REMEMBER2,C_02_014
P52,8530152644522973-seedSEE.mp4,SEE,C_02_030
P52,8297693398493142-seedNEVER.mp4,NEVER,C_02_079
P52,7309761535441566-seedTHINK.mp4,THINK,C_03_053
P52,4730005203157246-seedSMALL.mp4,SMALL,D_01_030
P52,43147199471175535-seedWHAT 2.mp4,WHAT1,D_02_094
P52,39482264925413-seedFEW.mp4,FEW,C_02_067
P52,036013257254642106-seedCOUNTRY.mp4,COUNTRY,C_03_058
P52,010997145882042814-seedCOME.mp4,COME,C_03_074
P52,5450162845815001-seedWRITE.mp4,WRITE,D_01_051
P52,43682294935479304-seedBUY.mp4,BUY,D_03_074
P52,5197712646782284-seedHATE.mp4,HATE,F_02_078
P52,5217798939791332-seedHOT.mp4,HOT,F_02_093
P52,8365211156949848-seedOK.mp4,OK,F_03_080
P52,3730777319546914-seedGIVE.mp4,GIVE,F_01_023
P52,8143899247512181-seedTAKE.mp4,TAKE,G_01_093
P52,4172907858857664-seedTOMORROW.mp4,TOMORROW,F_02_040
P52,6358167662084229-seedYES.mp4,YES,G_03_074
P52,6543700697877204-seedALWAYS.mp4,ALWAYS,J_03_076
P52,9794477216535626-seedWOMAN 2.mp4,WOMAN2,K_01_101
P52,40985347259199356-seedDRINK 2.mp4,DRINK2,K_03_092
